,Steps,Energy @ 1.5,Energy @ 1.7,Energy @ 1.9,Energy @ 2.0999999999999996,Energy @ 2.3,Energy @ 2.5,Energy @ 2.6999999999999997,Energy @ 2.8999999999999995,Energy @ 3.0999999999999996,Energy @ 3.3
1496,1496747.8774387194,-2048.0,-1968.0,-1820.0,-1700.0,-1388.0,-1072.0,-1032.0,-796.0,-908.0,-720.0
1497,1497748.3766883442,-2024.0,-1884.0,-1792.0,-1764.0,-1384.0,-1080.0,-956.0,-768.0,-896.0,-764.0
1498,1498748.875937969,-2016.0,-1920.0,-1772.0,-1800.0,-1364.0,-1028.0,-1016.0,-844.0,-792.0,-720.0
1499,1499749.3751875937,-2020.0,-1936.0,-1788.0,-1808.0,-1384.0,-1012.0,-960.0,-832.0,-820.0,-648.0
1500,1500749.8744372185,-2024.0,-1864.0,-1852.0,-1780.0,-1376.0,-1024.0,-1012.0,-864.0,-832.0,-828.0
1501,1501750.3736868433,-2008.0,-1852.0,-1824.0,-1848.0,-1380.0,-980.0,-988.0,-856.0,-956.0,-832.0
1502,1502750.872936468,-1988.0,-1904.0,-1908.0,-1848.0,-1388.0,-1112.0,-972.0,-900.0,-984.0,-744.0
1503,1503751.372186093,-1996.0,-1968.0,-1856.0,-1836.0,-1356.0,-1128.0,-1016.0,-880.0,-896.0,-776.0
1504,1504751.8714357177,-1992.0,-1920.0,-1832.0,-1724.0,-1352.0,-1104.0,-980.0,-860.0,-892.0,-844.0
1505,1505752.3706853427,-2008.0,-1956.0,-1836.0,-1748.0,-1304.0,-1116.0,-1032.0,-832.0,-872.0,-760.0
1506,1506752.8699349675,-2004.0,-1960.0,-1792.0,-1752.0,-1364.0,-1180.0,-1008.0,-876.0,-972.0,-740.0
1507,1507753.3691845923,-2004.0,-1972.0,-1792.0,-1728.0,-1328.0,-1144.0,-1000.0,-888.0,-876.0,-704.0
1508,1508753.868434217,-2016.0,-1960.0,-1848.0,-1716.0,-1364.0,-1124.0,-980.0,-884.0,-920.0,-628.0
1509,1509754.3676838418,-2016.0,-1964.0,-1772.0,-1660.0,-1356.0,-1116.0,-968.0,-816.0,-888.0,-636.0
1510,1510754.8669334666,-2016.0,-1948.0,-1812.0,-1652.0,-1356.0,-1056.0,-1004.0,-836.0,-844.0,-656.0
1511,1511755.3661830914,-1988.0,-1984.0,-1744.0,-1652.0,-1368.0,-1064.0,-988.0,-920.0,-796.0,-716.0
1512,1512755.8654327162,-1992.0,-1912.0,-1732.0,-1720.0,-1360.0,-968.0,-992.0,-840.0,-812.0,-660.0
1513,1513756.364682341,-1968.0,-1968.0,-1748.0,-1672.0,-1284.0,-904.0,-1072.0,-880.0,-756.0,-676.0
1514,1514756.863931966,-1988.0,-2000.0,-1840.0,-1628.0,-1420.0,-1000.0,-1072.0,-804.0,-780.0,-680.0
1515,1515757.3631815908,-1992.0,-1964.0,-1836.0,-1656.0,-1388.0,-968.0,-1016.0,-852.0,-756.0,-672.0
1516,1516757.8624312156,-2000.0,-1948.0,-1852.0,-1696.0,-1444.0,-920.0,-976.0,-768.0,-728.0,-764.0
1517,1517758.3616808404,-2032.0,-1976.0,-1852.0,-1740.0,-1464.0,-1008.0,-952.0,-836.0,-772.0,-760.0
1518,1518758.8609304652,-2004.0,-1972.0,-1884.0,-1648.0,-1436.0,-1068.0,-1008.0,-820.0,-760.0,-768.0
1519,1519759.36018009,-2008.0,-1968.0,-1880.0,-1708.0,-1468.0,-1020.0,-980.0,-904.0,-792.0,-732.0
1520,1520759.8594297147,-2016.0,-1936.0,-1928.0,-1692.0,-1432.0,-1100.0,-956.0,-776.0,-816.0,-924.0
1521,1521760.3586793395,-2000.0,-1928.0,-1896.0,-1696.0,-1396.0,-1116.0,-936.0,-892.0,-828.0,-756.0
1522,1522760.8579289643,-1988.0,-1948.0,-1872.0,-1736.0,-1432.0,-1096.0,-976.0,-904.0,-856.0,-780.0
1523,1523761.3571785893,-1984.0,-1932.0,-1868.0,-1744.0,-1396.0,-1060.0,-948.0,-864.0,-816.0,-728.0
1524,1524761.856428214,-2024.0,-1972.0,-1908.0,-1768.0,-1404.0,-1064.0,-880.0,-812.0,-876.0,-732.0
1525,1525762.355677839,-2008.0,-1912.0,-1904.0,-1708.0,-1452.0,-1064.0,-972.0,-912.0,-768.0,-704.0
1526,1526762.8549274637,-1988.0,-1904.0,-1892.0,-1716.0,-1332.0,-1088.0,-972.0,-940.0,-768.0,-720.0
1527,1527763.3541770885,-2016.0,-1960.0,-1888.0,-1796.0,-1428.0,-1104.0,-988.0,-944.0,-672.0,-684.0
1528,1528763.8534267133,-2032.0,-1960.0,-1828.0,-1784.0,-1444.0,-1052.0,-1052.0,-920.0,-772.0,-704.0
1529,1529764.352676338,-2000.0,-1956.0,-1836.0,-1756.0,-1504.0,-1092.0,-964.0,-912.0,-800.0,-756.0
1530,1530764.8519259628,-2020.0,-1896.0,-1804.0,-1708.0,-1484.0,-1068.0,-1020.0,-908.0,-764.0,-752.0
1531,1531765.3511755876,-2012.0,-1948.0,-1852.0,-1692.0,-1512.0,-1096.0,-1000.0,-848.0,-780.0,-708.0
1532,1532765.8504252126,-2016.0,-1992.0,-1772.0,-1764.0,-1484.0,-1132.0,-1024.0,-868.0,-660.0,-772.0
1533,1533766.3496748374,-2016.0,-1984.0,-1780.0,-1796.0,-1420.0,-1284.0,-1060.0,-856.0,-844.0,-732.0
1534,1534766.8489244622,-2000.0,-1888.0,-1808.0,-1756.0,-1504.0,-1300.0,-1028.0,-948.0,-772.0,-848.0
1535,1535767.348174087,-1968.0,-1928.0,-1828.0,-1744.0,-1476.0,-1344.0,-1020.0,-920.0,-836.0,-788.0
1536,1536767.8474237118,-1968.0,-1952.0,-1884.0,-1788.0,-1376.0,-1184.0,-992.0,-880.0,-860.0,-740.0
1537,1537768.3466733366,-1992.0,-1956.0,-1884.0,-1692.0,-1368.0,-1252.0,-1004.0,-944.0,-868.0,-804.0
1538,1538768.8459229614,-1992.0,-1908.0,-1892.0,-1712.0,-1328.0,-1188.0,-964.0,-896.0,-756.0,-804.0
1539,1539769.3451725862,-2004.0,-1932.0,-1856.0,-1772.0,-1316.0,-1220.0,-920.0,-980.0,-856.0,-788.0
1540,1540769.844422211,-1992.0,-1936.0,-1816.0,-1792.0,-1288.0,-1216.0,-944.0,-896.0,-872.0,-796.0
1541,1541770.343671836,-1968.0,-1944.0,-1924.0,-1684.0,-1312.0,-1232.0,-984.0,-840.0,-832.0,-796.0
1542,1542770.8429214607,-1988.0,-1920.0,-1856.0,-1748.0,-1388.0,-1216.0,-1028.0,-876.0,-880.0,-764.0
1543,1543771.3421710855,-1996.0,-1936.0,-1916.0,-1700.0,-1336.0,-1140.0,-1040.0,-780.0,-836.0,-748.0
1544,1544771.8414207103,-2000.0,-1948.0,-1868.0,-1684.0,-1364.0,-1112.0,-1068.0,-844.0,-756.0,-744.0
1545,1545772.340670335,-2000.0,-1928.0,-1876.0,-1644.0,-1348.0,-1016.0,-1060.0,-884.0,-756.0,-688.0
1546,1546772.83991996,-2024.0,-1964.0,-1924.0,-1692.0,-1388.0,-992.0,-1012.0,-864.0,-736.0,-672.0
1547,1547773.3391695847,-2004.0,-1944.0,-1932.0,-1744.0,-1396.0,-1028.0,-1048.0,-852.0,-760.0,-652.0
1548,1548773.8384192095,-2000.0,-1936.0,-1844.0,-1740.0,-1412.0,-1064.0,-1036.0,-844.0,-820.0,-724.0
1549,1549774.3376688343,-1976.0,-1960.0,-1880.0,-1696.0,-1408.0,-1060.0,-948.0,-940.0,-780.0,-784.0
1550,1550774.8369184593,-1956.0,-1952.0,-1896.0,-1676.0,-1412.0,-1100.0,-992.0,-916.0,-764.0,-784.0
1551,1551775.336168084,-2032.0,-1960.0,-1896.0,-1636.0,-1352.0,-1080.0,-1084.0,-948.0,-720.0,-724.0
1552,1552775.8354177088,-2024.0,-1940.0,-1896.0,-1716.0,-1376.0,-1100.0,-988.0,-868.0,-872.0,-704.0
1553,1553776.3346673336,-2028.0,-1936.0,-1844.0,-1720.0,-1360.0,-1144.0,-1048.0,-780.0,-788.0,-716.0
1554,1554776.8339169584,-2004.0,-1960.0,-1872.0,-1788.0,-1416.0,-1084.0,-1068.0,-868.0,-856.0,-688.0
1555,1555777.3331665832,-1984.0,-1940.0,-1868.0,-1788.0,-1368.0,-1048.0,-976.0,-868.0,-884.0,-624.0
1556,1556777.832416208,-1972.0,-1856.0,-1904.0,-1736.0,-1336.0,-1024.0,-928.0,-872.0,-832.0,-632.0
1557,1557778.3316658328,-1984.0,-1892.0,-1852.0,-1684.0,-1412.0,-1092.0,-976.0,-924.0,-780.0,-700.0
1558,1558778.8309154576,-1976.0,-1908.0,-1900.0,-1768.0,-1404.0,-1088.0,-1000.0,-944.0,-784.0,-756.0
1559,1559779.3301650826,-1972.0,-1964.0,-1884.0,-1784.0,-1356.0,-1104.0,-1040.0,-884.0,-832.0,-728.0
1560,1560779.8294147074,-1976.0,-1944.0,-1908.0,-1776.0,-1404.0,-1100.0,-1060.0,-864.0,-796.0,-772.0
1561,1561780.3286643322,-1992.0,-1956.0,-1868.0,-1772.0,-1500.0,-1120.0,-916.0,-936.0,-760.0,-680.0
1562,1562780.827913957,-1952.0,-2000.0,-1832.0,-1752.0,-1336.0,-1176.0,-928.0,-880.0,-740.0,-728.0
1563,1563781.3271635817,-1948.0,-2012.0,-1780.0,-1748.0,-1408.0,-1156.0,-868.0,-780.0,-768.0,-704.0
1564,1564781.8264132065,-1952.0,-2024.0,-1744.0,-1712.0,-1452.0,-1072.0,-948.0,-700.0,-880.0,-724.0
1565,1565782.3256628313,-1956.0,-1992.0,-1808.0,-1664.0,-1468.0,-1008.0,-1044.0,-820.0,-864.0,-660.0
1566,1566782.824912456,-1992.0,-1968.0,-1796.0,-1648.0,-1488.0,-1140.0,-952.0,-976.0,-864.0,-708.0
1567,1567783.324162081,-1956.0,-2004.0,-1848.0,-1588.0,-1448.0,-1116.0,-988.0,-908.0,-804.0,-664.0
1568,1568783.823411706,-1976.0,-1964.0,-1756.0,-1544.0,-1388.0,-1104.0,-956.0,-824.0,-792.0,-692.0
1569,1569784.3226613307,-1996.0,-1920.0,-1764.0,-1600.0,-1328.0,-1092.0,-908.0,-880.0,-808.0,-784.0
1570,1570784.8219109555,-1992.0,-1912.0,-1760.0,-1624.0,-1320.0,-1116.0,-948.0,-852.0,-856.0,-800.0
1571,1571785.3211605803,-2024.0,-1940.0,-1812.0,-1640.0,-1248.0,-1208.0,-980.0,-788.0,-808.0,-832.0
1572,1572785.820410205,-2036.0,-1928.0,-1816.0,-1568.0,-1288.0,-1168.0,-976.0,-836.0,-868.0,-828.0
1573,1573786.3196598298,-1996.0,-1932.0,-1816.0,-1556.0,-1192.0,-1188.0,-1012.0,-900.0,-812.0,-768.0
1574,1574786.8189094546,-1980.0,-1924.0,-1828.0,-1580.0,-1208.0,-1128.0,-992.0,-860.0,-772.0,-700.0
1575,1575787.3181590794,-1972.0,-1960.0,-1852.0,-1668.0,-1268.0,-1040.0,-1052.0,-920.0,-804.0,-772.0
1576,1576787.8174087042,-1960.0,-1952.0,-1824.0,-1652.0,-1260.0,-1120.0,-968.0,-916.0,-780.0,-740.0
1577,1577788.316658329,-1992.0,-1952.0,-1796.0,-1680.0,-1220.0,-1104.0,-1068.0,-856.0,-764.0,-780.0
1578,1578788.815907954,-2008.0,-1952.0,-1824.0,-1688.0,-1236.0,-1144.0,-1128.0,-832.0,-736.0,-808.0
1579,1579789.3151575788,-2016.0,-1976.0,-1852.0,-1736.0,-1248.0,-1112.0,-1064.0,-904.0,-788.0,-756.0
1580,1580789.8144072036,-2008.0,-2016.0,-1840.0,-1712.0,-1248.0,-1160.0,-1044.0,-892.0,-800.0,-712.0
1581,1581790.3136568284,-2004.0,-1932.0,-1812.0,-1644.0,-1304.0,-1136.0,-1036.0,-908.0,-772.0,-684.0
1582,1582790.8129064532,-2000.0,-1940.0,-1872.0,-1688.0,-1256.0,-1168.0,-992.0,-812.0,-868.0,-684.0
1583,1583791.312156078,-1980.0,-1960.0,-1864.0,-1720.0,-1356.0,-1196.0,-1020.0,-904.0,-788.0,-660.0
1584,1584791.8114057027,-2024.0,-1972.0,-1856.0,-1732.0,-1300.0,-1148.0,-1060.0,-872.0,-796.0,-680.0
1585,1585792.3106553275,-2000.0,-1992.0,-1836.0,-1728.0,-1312.0,-1128.0,-1040.0,-848.0,-768.0,-728.0
1586,1586792.8099049523,-2000.0,-1976.0,-1832.0,-1752.0,-1232.0,-1116.0,-956.0,-804.0,-752.0,-692.0
1587,1587793.3091545773,-2004.0,-1972.0,-1844.0,-1724.0,-1288.0,-1140.0,-1012.0,-824.0,-740.0,-772.0
1588,1588793.808404202,-2012.0,-1936.0,-1900.0,-1748.0,-1284.0,-1188.0,-1048.0,-796.0,-732.0,-756.0
1589,1589794.307653827,-1992.0,-1920.0,-1916.0,-1720.0,-1368.0,-1088.0,-1012.0,-860.0,-868.0,-692.0
1590,1590794.8069034517,-1992.0,-1932.0,-1880.0,-1748.0,-1316.0,-1096.0,-1016.0,-844.0,-816.0,-620.0
1591,1591795.3061530765,-1984.0,-1908.0,-1888.0,-1716.0,-1312.0,-1184.0,-1012.0,-888.0,-884.0,-664.0
1592,1592795.8054027013,-1988.0,-1936.0,-1876.0,-1660.0,-1368.0,-1148.0,-1024.0,-880.0,-948.0,-768.0
1593,1593796.304652326,-2008.0,-1952.0,-1908.0,-1664.0,-1456.0,-1168.0,-1076.0,-848.0,-948.0,-584.0
1594,1594796.8039019508,-1956.0,-1924.0,-1912.0,-1660.0,-1400.0,-1168.0,-1152.0,-788.0,-920.0,-692.0
1595,1595797.3031515756,-1952.0,-1900.0,-1868.0,-1764.0,-1460.0,-1260.0,-1092.0,-880.0,-892.0,-768.0
1596,1596797.8024012006,-1972.0,-1916.0,-1848.0,-1744.0,-1376.0,-1216.0,-984.0,-864.0,-820.0,-764.0
1597,1597798.3016508254,-1984.0,-1908.0,-1908.0,-1700.0,-1368.0,-1212.0,-1016.0,-828.0,-752.0,-736.0
1598,1598798.8009004502,-2016.0,-1880.0,-1872.0,-1596.0,-1368.0,-1232.0,-1084.0,-784.0,-732.0,-680.0
1599,1599799.300150075,-2032.0,-1924.0,-1884.0,-1600.0,-1300.0,-1160.0,-1140.0,-800.0,-792.0,-676.0
1600,1600799.7993996998,-2004.0,-1928.0,-1880.0,-1576.0,-1288.0,-1184.0,-1188.0,-812.0,-876.0,-740.0
1601,1601800.2986493246,-2008.0,-1984.0,-1868.0,-1652.0,-1300.0,-1228.0,-1148.0,-820.0,-848.0,-764.0
1602,1602800.7978989494,-1996.0,-1908.0,-1888.0,-1704.0,-1336.0,-1252.0,-1128.0,-708.0,-808.0,-764.0
1603,1603801.2971485741,-2008.0,-1920.0,-1900.0,-1664.0,-1316.0,-1232.0,-1128.0,-736.0,-772.0,-592.0
1604,1604801.796398199,-2024.0,-1932.0,-1896.0,-1704.0,-1328.0,-1196.0,-1088.0,-732.0,-776.0,-652.0
1605,1605802.295647824,-2020.0,-1948.0,-1924.0,-1696.0,-1272.0,-1240.0,-1076.0,-748.0,-724.0,-564.0
1606,1606802.7948974487,-2012.0,-1976.0,-1916.0,-1620.0,-1312.0,-1220.0,-1112.0,-768.0,-724.0,-632.0
1607,1607803.2941470735,-2004.0,-1972.0,-1856.0,-1680.0,-1352.0,-1180.0,-1148.0,-764.0,-684.0,-644.0
1608,1608803.7933966983,-1988.0,-1968.0,-1820.0,-1704.0,-1368.0,-1176.0,-1100.0,-812.0,-752.0,-748.0
1609,1609804.292646323,-2000.0,-1956.0,-1788.0,-1704.0,-1292.0,-1184.0,-972.0,-820.0,-692.0,-688.0
1610,1610804.791895948,-1960.0,-1992.0,-1772.0,-1636.0,-1260.0,-1200.0,-1016.0,-832.0,-724.0,-692.0
1611,1611805.2911455727,-1952.0,-1984.0,-1812.0,-1664.0,-1252.0,-1208.0,-976.0,-788.0,-728.0,-712.0
1612,1612805.7903951975,-2012.0,-1984.0,-1808.0,-1684.0,-1356.0,-1204.0,-972.0,-956.0,-740.0,-668.0
1613,1613806.2896448222,-1984.0,-1984.0,-1740.0,-1704.0,-1396.0,-1224.0,-936.0,-952.0,-744.0,-688.0
1614,1614806.7888944473,-1960.0,-1952.0,-1688.0,-1716.0,-1352.0,-1172.0,-884.0,-928.0,-700.0,-720.0
1615,1615807.288144072,-1968.0,-1976.0,-1768.0,-1716.0,-1480.0,-1220.0,-996.0,-884.0,-804.0,-736.0
1616,1616807.7873936968,-1984.0,-1904.0,-1760.0,-1652.0,-1460.0,-1200.0,-1048.0,-892.0,-832.0,-680.0
1617,1617808.2866433216,-2000.0,-1952.0,-1740.0,-1584.0,-1404.0,-1228.0,-1048.0,-880.0,-804.0,-784.0
1618,1618808.7858929464,-1964.0,-1948.0,-1780.0,-1604.0,-1320.0,-1196.0,-1044.0,-916.0,-836.0,-876.0
1619,1619809.2851425712,-1988.0,-1984.0,-1780.0,-1632.0,-1412.0,-1192.0,-956.0,-864.0,-772.0,-752.0
1620,1620809.784392196,-2032.0,-2008.0,-1784.0,-1672.0,-1368.0,-1224.0,-964.0,-864.0,-788.0,-748.0
1621,1621810.2836418208,-2024.0,-1960.0,-1812.0,-1704.0,-1268.0,-1180.0,-960.0,-808.0,-852.0,-780.0
1622,1622810.7828914456,-2004.0,-1980.0,-1856.0,-1756.0,-1256.0,-1156.0,-916.0,-856.0,-864.0,-796.0
1623,1623811.2821410706,-1952.0,-1956.0,-1776.0,-1676.0,-1328.0,-1200.0,-920.0,-844.0,-736.0,-712.0
1624,1624811.7813906954,-1972.0,-1968.0,-1808.0,-1684.0,-1296.0,-1228.0,-960.0,-808.0,-756.0,-688.0
1625,1625812.2806403202,-1976.0,-1980.0,-1836.0,-1612.0,-1292.0,-1168.0,-936.0,-836.0,-856.0,-720.0
1626,1626812.779889945,-1956.0,-1968.0,-1864.0,-1680.0,-1276.0,-1264.0,-852.0,-940.0,-780.0,-708.0
1627,1627813.2791395697,-1964.0,-1900.0,-1892.0,-1716.0,-1352.0,-1180.0,-956.0,-908.0,-844.0,-708.0
1628,1628813.7783891945,-1996.0,-1912.0,-1916.0,-1668.0,-1292.0,-1120.0,-988.0,-872.0,-760.0,-668.0
1629,1629814.2776388193,-1972.0,-1920.0,-1872.0,-1696.0,-1232.0,-1132.0,-940.0,-872.0,-720.0,-720.0
1630,1630814.776888444,-2012.0,-1920.0,-1872.0,-1664.0,-1288.0,-1148.0,-1028.0,-832.0,-820.0,-676.0
1631,1631815.2761380689,-2016.0,-1940.0,-1864.0,-1648.0,-1304.0,-1172.0,-1060.0,-948.0,-728.0,-656.0
1632,1632815.7753876937,-2000.0,-1960.0,-1820.0,-1628.0,-1324.0,-1184.0,-1036.0,-948.0,-764.0,-672.0
1633,1633816.2746373187,-2016.0,-1976.0,-1836.0,-1736.0,-1352.0,-1144.0,-1040.0,-912.0,-784.0,-680.0
1634,1634816.7738869435,-2032.0,-1928.0,-1816.0,-1656.0,-1304.0,-1092.0,-1068.0,-936.0,-864.0,-684.0
1635,1635817.2731365683,-1984.0,-1964.0,-1800.0,-1700.0,-1224.0,-1168.0,-1032.0,-952.0,-888.0,-656.0
1636,1636817.772386193,-2000.0,-1916.0,-1844.0,-1744.0,-1272.0,-1140.0,-976.0,-932.0,-956.0,-724.0
1637,1637818.2716358178,-1988.0,-1932.0,-1852.0,-1716.0,-1260.0,-1188.0,-988.0,-852.0,-816.0,-696.0
1638,1638818.7708854426,-2012.0,-1976.0,-1840.0,-1712.0,-1276.0,-1196.0,-988.0,-896.0,-888.0,-744.0
1639,1639819.2701350674,-1996.0,-1928.0,-1828.0,-1696.0,-1300.0,-1128.0,-988.0,-968.0,-772.0,-768.0
1640,1640819.7693846922,-2024.0,-1956.0,-1796.0,-1704.0,-1288.0,-1152.0,-972.0,-988.0,-740.0,-792.0
1641,1641820.268634317,-2008.0,-1960.0,-1888.0,-1692.0,-1332.0,-1132.0,-920.0,-908.0,-724.0,-716.0
1642,1642820.767883942,-1996.0,-1944.0,-1892.0,-1768.0,-1352.0,-1120.0,-920.0,-888.0,-768.0,-756.0
1643,1643821.2671335668,-1944.0,-1972.0,-1936.0,-1756.0,-1344.0,-1140.0,-992.0,-936.0,-764.0,-792.0
1644,1644821.7663831916,-1952.0,-1912.0,-1904.0,-1784.0,-1384.0,-1140.0,-908.0,-948.0,-840.0,-784.0
1645,1645822.2656328164,-1976.0,-1900.0,-1884.0,-1772.0,-1364.0,-1180.0,-948.0,-968.0,-828.0,-836.0
1646,1646822.7648824411,-1948.0,-1968.0,-1876.0,-1736.0,-1280.0,-1284.0,-884.0,-984.0,-904.0,-796.0
1647,1647823.264132066,-1956.0,-1960.0,-1860.0,-1704.0,-1252.0,-1296.0,-884.0,-996.0,-884.0,-728.0
1648,1648823.7633816907,-1972.0,-1956.0,-1832.0,-1816.0,-1332.0,-1320.0,-928.0,-1000.0,-756.0,-668.0
1649,1649824.2626313155,-1988.0,-2000.0,-1780.0,-1772.0,-1216.0,-1336.0,-932.0,-948.0,-804.0,-732.0
1650,1650824.7618809403,-1984.0,-1984.0,-1828.0,-1764.0,-1276.0,-1240.0,-896.0,-1032.0,-760.0,-644.0
1651,1651825.2611305653,-2008.0,-1976.0,-1880.0,-1740.0,-1264.0,-1312.0,-876.0,-996.0,-744.0,-652.0
1652,1652825.76038019,-2016.0,-2000.0,-1856.0,-1676.0,-1252.0,-1304.0,-884.0,-1048.0,-816.0,-692.0
1653,1653826.259629815,-2004.0,-1984.0,-1844.0,-1668.0,-1308.0,-1320.0,-884.0,-900.0,-804.0,-756.0
1654,1654826.7588794397,-2012.0,-2016.0,-1780.0,-1664.0,-1264.0,-1236.0,-872.0,-864.0,-804.0,-696.0
1655,1655827.2581290645,-1992.0,-1988.0,-1840.0,-1752.0,-1280.0,-1204.0,-904.0,-900.0,-840.0,-744.0
1656,1656827.7573786892,-2004.0,-2000.0,-1856.0,-1800.0,-1196.0,-1264.0,-960.0,-872.0,-872.0,-796.0
1657,1657828.256628314,-1964.0,-1960.0,-1824.0,-1736.0,-1248.0,-1312.0,-952.0,-760.0,-848.0,-768.0
1658,1658828.7558779388,-1992.0,-2012.0,-1900.0,-1748.0,-1180.0,-1280.0,-964.0,-824.0,-792.0,-824.0
1659,1659829.2551275636,-2000.0,-1964.0,-1844.0,-1728.0,-1136.0,-1268.0,-908.0,-900.0,-832.0,-800.0
1660,1660829.7543771886,-2008.0,-1964.0,-1860.0,-1820.0,-1220.0,-1244.0,-924.0,-816.0,-860.0,-680.0
1661,1661830.2536268134,-1996.0,-1972.0,-1868.0,-1736.0,-1308.0,-1192.0,-992.0,-876.0,-852.0,-744.0
1662,1662830.7528764382,-2024.0,-1980.0,-1908.0,-1692.0,-1232.0,-1192.0,-988.0,-892.0,-792.0,-764.0
1663,1663831.252126063,-2012.0,-1972.0,-1896.0,-1696.0,-1196.0,-1184.0,-1048.0,-920.0,-656.0,-720.0
1664,1664831.7513756878,-1992.0,-1968.0,-1912.0,-1640.0,-1336.0,-1228.0,-1028.0,-940.0,-820.0,-736.0
1665,1665832.2506253126,-1968.0,-1976.0,-1880.0,-1684.0,-1244.0,-1220.0,-996.0,-912.0,-764.0,-736.0
1666,1666832.7498749373,-1980.0,-1904.0,-1852.0,-1720.0,-1284.0,-1144.0,-928.0,-848.0,-792.0,-784.0
1667,1667833.2491245621,-1980.0,-1972.0,-1856.0,-1704.0,-1344.0,-1232.0,-928.0,-836.0,-800.0,-720.0
1668,1668833.748374187,-2000.0,-1968.0,-1840.0,-1708.0,-1264.0,-1188.0,-900.0,-864.0,-816.0,-816.0
1669,1669834.247623812,-1972.0,-1964.0,-1788.0,-1736.0,-1296.0,-1228.0,-916.0,-880.0,-812.0,-740.0
1670,1670834.7468734367,-1972.0,-1960.0,-1792.0,-1756.0,-1308.0,-1264.0,-960.0,-952.0,-796.0,-832.0
1671,1671835.2461230615,-1968.0,-1880.0,-1804.0,-1724.0,-1328.0,-1284.0,-996.0,-944.0,-828.0,-776.0
1672,1672835.7453726863,-1996.0,-1916.0,-1852.0,-1688.0,-1328.0,-1316.0,-1000.0,-1000.0,-800.0,-800.0
1673,1673836.244622311,-2008.0,-1960.0,-1820.0,-1732.0,-1312.0,-1272.0,-968.0,-996.0,-748.0,-784.0
1674,1674836.7438719359,-2032.0,-1952.0,-1844.0,-1744.0,-1336.0,-1276.0,-1048.0,-1032.0,-796.0,-952.0
1675,1675837.2431215607,-2012.0,-2016.0,-1892.0,-1704.0,-1312.0,-1212.0,-1064.0,-984.0,-832.0,-904.0
1676,1676837.7423711854,-1980.0,-1996.0,-1892.0,-1748.0,-1264.0,-1216.0,-1024.0,-888.0,-836.0,-796.0
1677,1677838.2416208102,-1992.0,-2016.0,-1888.0,-1716.0,-1336.0,-1136.0,-1032.0,-824.0,-740.0,-852.0
1678,1678838.7408704353,-2024.0,-1972.0,-1888.0,-1664.0,-1388.0,-1152.0,-972.0,-868.0,-736.0,-828.0
1679,1679839.24012006,-2024.0,-1964.0,-1860.0,-1708.0,-1316.0,-1148.0,-1080.0,-872.0,-800.0,-792.0
1680,1680839.7393696848,-1992.0,-1964.0,-1880.0,-1728.0,-1320.0,-1160.0,-1072.0,-856.0,-752.0,-728.0
1681,1681840.2386193096,-2024.0,-1940.0,-1892.0,-1720.0,-1308.0,-1244.0,-952.0,-848.0,-796.0,-696.0
1682,1682840.7378689344,-2032.0,-1932.0,-1944.0,-1732.0,-1432.0,-1196.0,-1024.0,-804.0,-788.0,-760.0
1683,1683841.2371185592,-2008.0,-1904.0,-1924.0,-1708.0,-1384.0,-1088.0,-1056.0,-920.0,-784.0,-736.0
1684,1684841.736368184,-2032.0,-1920.0,-1812.0,-1760.0,-1256.0,-1132.0,-1080.0,-868.0,-772.0,-652.0
1685,1685842.2356178088,-2004.0,-1952.0,-1872.0,-1724.0,-1328.0,-1108.0,-984.0,-1008.0,-764.0,-688.0
1686,1686842.7348674336,-1972.0,-1980.0,-1856.0,-1644.0,-1284.0,-1128.0,-1088.0,-900.0,-752.0,-664.0
1687,1687843.2341170586,-1980.0,-1920.0,-1896.0,-1628.0,-1300.0,-1084.0,-1060.0,-800.0,-784.0,-760.0
1688,1688843.7333666834,-1988.0,-1928.0,-1844.0,-1580.0,-1376.0,-1160.0,-928.0,-784.0,-784.0,-824.0
1689,1689844.2326163081,-1968.0,-1924.0,-1792.0,-1680.0,-1392.0,-1268.0,-940.0,-852.0,-764.0,-732.0
1690,1690844.731865933,-1976.0,-1904.0,-1800.0,-1644.0,-1440.0,-1144.0,-1016.0,-916.0,-824.0,-836.0
1691,1691845.2311155577,-1984.0,-1928.0,-1792.0,-1712.0,-1368.0,-1180.0,-920.0,-908.0,-748.0,-824.0
1692,1692845.7303651825,-1980.0,-1880.0,-1804.0,-1760.0,-1472.0,-1140.0,-936.0,-956.0,-772.0,-756.0
1693,1693846.2296148073,-1984.0,-1900.0,-1788.0,-1768.0,-1384.0,-1172.0,-972.0,-916.0,-804.0,-848.0
1694,1694846.728864432,-2004.0,-1952.0,-1824.0,-1768.0,-1308.0,-1120.0,-932.0,-964.0,-696.0,-728.0
1695,1695847.2281140569,-1976.0,-1948.0,-1800.0,-1708.0,-1376.0,-1164.0,-1004.0,-992.0,-764.0,-784.0
1696,1696847.727363682,-1988.0,-1892.0,-1812.0,-1728.0,-1432.0,-1092.0,-932.0,-856.0,-836.0,-776.0
1697,1697848.2266133067,-1992.0,-1860.0,-1796.0,-1712.0,-1380.0,-1152.0,-1036.0,-936.0,-844.0,-768.0
1698,1698848.7258629315,-2032.0,-1904.0,-1860.0,-1684.0,-1372.0,-1116.0,-916.0,-856.0,-728.0,-840.0
